agency_cd,site_no,Date,daily_max_discharge_cfs,daily_mean_discharge_cfs,USGS_QA_code,year,month,day
USGS,2087500,4/29/1945,NA,915,A,1945,4,29
USGS,2087500,4/30/1945,NA,762,A,1945,4,30
USGS,2087500,5/1/1945,NA,656,A,1945,5,1
USGS,2087500,5/2/1945,NA,582,A,1945,5,2
USGS,2087500,5/3/1945,NA,536,A,1945,5,3
USGS,2087500,5/4/1945,NA,531,A,1945,5,4
USGS,2087500,5/5/1945,NA,498,A,1945,5,5
USGS,2087500,5/6/1945,NA,472,A,1945,5,6
USGS,2087500,5/7/1945,NA,421,A,1945,5,7
USGS,2087500,5/8/1945,NA,387,A,1945,5,8
USGS,2087500,5/9/1945,NA,382,A,1945,5,9
USGS,2087500,5/10/1945,NA,382,A,1945,5,10
USGS,2087500,5/11/1945,NA,363,A,1945,5,11
USGS,2087500,5/12/1945,NA,348,A,1945,5,12
USGS,2087500,5/13/1945,NA,397,A,1945,5,13
USGS,2087500,5/14/1945,NA,377,A,1945,5,14
USGS,2087500,5/15/1945,NA,344,A,1945,5,15
USGS,2087500,5/16/1945,NA,582,A,1945,5,16
USGS,2087500,5/17/1945,NA,504,A,1945,5,17
USGS,2087500,5/18/1945,NA,702,A,1945,5,18
USGS,2087500,5/19/1945,NA,1090,A,1945,5,19
USGS,2087500,5/20/1945,NA,1150,A,1945,5,20
USGS,2087500,5/21/1945,NA,782,A,1945,5,21
USGS,2087500,5/22/1945,NA,482,A,1945,5,22
USGS,2087500,5/23/1945,NA,416,A,1945,5,23
USGS,2087500,5/24/1945,NA,372,A,1945,5,24
USGS,2087500,5/25/1945,NA,348,A,1945,5,25
USGS,2087500,5/26/1945,NA,348,A,1945,5,26
USGS,2087500,5/27/1945,NA,703,A,1945,5,27
USGS,2087500,5/28/1945,NA,852,A,1945,5,28
USGS,2087500,5/29/1945,NA,1090,A,1945,5,29
USGS,2087500,5/30/1945,NA,741,A,1945,5,30
USGS,2087500,5/31/1945,NA,514,A,1945,5,31
USGS,2087500,6/1/1945,NA,397,A,1945,6,1
USGS,2087500,6/2/1945,NA,353,A,1945,6,2
USGS,2087500,6/3/1945,NA,315,A,1945,6,3
USGS,2087500,6/4/1945,NA,269,A,1945,6,4
USGS,2087500,6/5/1945,NA,222,A,1945,6,5
USGS,2087500,6/6/1945,NA,214,A,1945,6,6
USGS,2087500,6/7/1945,NA,243,A,1945,6,7
USGS,2087500,6/8/1945,NA,301,A,1945,6,8
USGS,2087500,6/9/1945,NA,392,A,1945,6,9
USGS,2087500,6/10/1945,NA,310,A,1945,6,10
USGS,2087500,6/11/1945,NA,287,A,1945,6,11
USGS,2087500,6/12/1945,NA,274,A,1945,6,12
USGS,2087500,6/13/1945,NA,261,A,1945,6,13
USGS,2087500,6/14/1945,NA,310,A,1945,6,14
USGS,2087500,6/15/1945,NA,278,A,1945,6,15
USGS,2087500,6/16/1945,NA,222,A,1945,6,16
USGS,2087500,6/17/1945,NA,187,A,1945,6,17
USGS,2087500,6/18/1945,NA,172,A,1945,6,18
USGS,2087500,6/19/1945,NA,195,A,1945,6,19
USGS,2087500,6/20/1945,NA,206,A,1945,6,20
USGS,2087500,6/21/1945,NA,242,A,1945,6,21
USGS,2087500,6/22/1945,NA,796,A,1945,6,22
USGS,2087500,6/23/1945,NA,559,A,1945,6,23
USGS,2087500,6/24/1945,NA,358,A,1945,6,24
USGS,2087500,6/25/1945,NA,306,A,1945,6,25
USGS,2087500,6/26/1945,NA,278,A,1945,6,26
USGS,2087500,6/27/1945,NA,227,A,1945,6,27
USGS,2087500,6/28/1945,NA,214,A,1945,6,28
USGS,2087500,6/29/1945,NA,202,A,1945,6,29
USGS,2087500,6/30/1945,NA,172,A,1945,6,30
USGS,2087500,7/1/1945,NA,172,A,1945,7,1
USGS,2087500,7/2/1945,NA,158,A,1945,7,2
USGS,2087500,7/3/1945,NA,239,A,1945,7,3
USGS,2087500,7/4/1945,NA,252,A,1945,7,4
USGS,2087500,7/5/1945,NA,287,A,1945,7,5
USGS,2087500,7/6/1945,NA,334,A,1945,7,6
USGS,2087500,7/7/1945,NA,310,A,1945,7,7
USGS,2087500,7/8/1945,NA,358,A,1945,7,8
USGS,2087500,7/9/1945,NA,296,A,1945,7,9
USGS,2087500,7/10/1945,NA,239,A,1945,7,10
USGS,2087500,7/11/1945,NA,287,A,1945,7,11
USGS,2087500,7/12/1945,NA,329,A,1945,7,12
USGS,2087500,7/13/1945,NA,320,A,1945,7,13
USGS,2087500,7/14/1945,NA,222,A,1945,7,14
USGS,2087500,7/15/1945,NA,358,A,1945,7,15
USGS,2087500,7/16/1945,NA,1140,A,1945,7,16
USGS,2087500,7/17/1945,NA,2760,A,1945,7,17
USGS,2087500,7/18/1945,NA,4660,A,1945,7,18
USGS,2087500,7/19/1945,NA,5670,A,1945,7,19
USGS,2087500,7/20/1945,NA,6900,A,1945,7,20
USGS,2087500,7/21/1945,NA,7500,A,1945,7,21
USGS,2087500,7/22/1945,NA,7200,A,1945,7,22
USGS,2087500,7/23/1945,NA,6190,A,1945,7,23
USGS,2087500,7/24/1945,NA,4030,A,1945,7,24
USGS,2087500,7/25/1945,NA,3080,A,1945,7,25
USGS,2087500,7/26/1945,NA,3060,A,1945,7,26
USGS,2087500,7/27/1945,NA,1910,A,1945,7,27
USGS,2087500,7/28/1945,NA,2690,A,1945,7,28
USGS,2087500,7/29/1945,NA,3080,A,1945,7,29
USGS,2087500,7/30/1945,NA,2740,A,1945,7,30
USGS,2087500,7/31/1945,NA,1320,A,1945,7,31
USGS,2087500,8/1/1945,NA,1120,A,1945,8,1
USGS,2087500,8/2/1945,NA,1580,A,1945,8,2
USGS,2087500,8/3/1945,NA,1210,A,1945,8,3
USGS,2087500,8/4/1945,NA,1260,A,1945,8,4
USGS,2087500,8/5/1945,NA,1220,A,1945,8,5
USGS,2087500,8/6/1945,NA,741,A,1945,8,6
USGS,2087500,8/7/1945,NA,708,A,1945,8,7
USGS,2087500,8/8/1945,NA,1540,A,1945,8,8
USGS,2087500,8/9/1945,NA,1610,A,1945,8,9
USGS,2087500,8/10/1945,NA,936,A,1945,8,10
USGS,2087500,8/11/1945,NA,613,A,1945,8,11
USGS,2087500,8/12/1945,NA,514,A,1945,8,12
USGS,2087500,8/13/1945,NA,512,A,1945,8,13
USGS,2087500,8/14/1945,NA,1040,A,1945,8,14
USGS,2087500,8/15/1945,NA,1130,A,1945,8,15
USGS,2087500,8/16/1945,NA,1460,A,1945,8,16
USGS,2087500,8/17/1945,NA,2280,A,1945,8,17
USGS,2087500,8/18/1945,NA,2950,A,1945,8,18
USGS,2087500,8/19/1945,NA,1310,A,1945,8,19
USGS,2087500,8/20/1945,NA,1040,A,1945,8,20
USGS,2087500,8/21/1945,NA,2490,A,1945,8,21
USGS,2087500,8/22/1945,NA,3090,A,1945,8,22
USGS,2087500,8/23/1945,NA,1370,A,1945,8,23
USGS,2087500,8/24/1945,NA,998,A,1945,8,24
USGS,2087500,8/25/1945,NA,2670,A,1945,8,25
USGS,2087500,8/26/1945,NA,3040,A,1945,8,26
USGS,2087500,8/27/1945,NA,1510,A,1945,8,27
USGS,2087500,8/28/1945,NA,996,A,1945,8,28
USGS,2087500,8/29/1945,NA,748,A,1945,8,29
USGS,2087500,8/30/1945,NA,631,A,1945,8,30
USGS,2087500,8/31/1945,NA,520,A,1945,8,31
USGS,2087500,9/1/1945,NA,482,A,1945,9,1
USGS,2087500,9/2/1945,NA,482,A,1945,9,2
USGS,2087500,9/3/1945,NA,588,A,1945,9,3
USGS,2087500,9/4/1945,NA,477,A,1945,9,4
USGS,2087500,9/5/1945,NA,548,A,1945,9,5
USGS,2087500,9/6/1945,NA,929,A,1945,9,6
USGS,2087500,9/7/1945,NA,1200,A,1945,9,7
USGS,2087500,9/8/1945,NA,1500,A,1945,9,8
USGS,2087500,9/9/1945,NA,1050,A,1945,9,9
USGS,2087500,9/10/1945,NA,708,A,1945,9,10
USGS,2087500,9/11/1945,NA,619,A,1945,9,11
USGS,2087500,9/12/1945,NA,520,A,1945,9,12
USGS,2087500,9/13/1945,NA,462,A,1945,9,13
USGS,2087500,9/14/1945,NA,446,A,1945,9,14
USGS,2087500,9/15/1945,NA,1520,A,1945,9,15
USGS,2087500,9/16/1945,NA,7100,A,1945,9,16
USGS,2087500,9/17/1945,NA,13000,A,1945,9,17
USGS,2087500,9/18/1945,NA,19800,A,1945,9,18
USGS,2087500,9/19/1945,NA,22500,A,1945,9,19
USGS,2087500,9/20/1945,NA,19600,A,1945,9,20
USGS,2087500,9/21/1945,NA,18000,A,1945,9,21
USGS,2087500,9/22/1945,NA,17200,A,1945,9,22
USGS,2087500,9/23/1945,NA,15500,A,1945,9,23
USGS,2087500,9/24/1945,NA,13000,A,1945,9,24
USGS,2087500,9/25/1945,NA,10400,A,1945,9,25
USGS,2087500,9/26/1945,NA,6720,A,1945,9,26
USGS,2087500,9/27/1945,NA,1520,A,1945,9,27
USGS,2087500,9/28/1945,NA,1090,A,1945,9,28
USGS,2087500,9/29/1945,NA,962,A,1945,9,29
USGS,2087500,9/30/1945,NA,887,A,1945,9,30
USGS,2087500,10/1/1945,NA,728,A,1945,10,1
USGS,2087500,10/2/1945,NA,673,A,1945,10,2
USGS,2087500,10/3/1945,NA,722,A,1945,10,3
USGS,2087500,10/4/1945,NA,734,A,1945,10,4
USGS,2087500,10/5/1945,NA,679,A,1945,10,5
USGS,2087500,10/6/1945,NA,692,A,1945,10,6
USGS,2087500,10/7/1945,NA,960,A,1945,10,7
USGS,2087500,10/8/1945,NA,1080,A,1945,10,8
USGS,2087500,10/9/1945,NA,899,A,1945,10,9
USGS,2087500,10/10/1945,NA,686,A,1945,10,10
USGS,2087500,10/11/1945,NA,594,A,1945,10,11
USGS,2087500,10/12/1945,NA,548,A,1945,10,12
USGS,2087500,10/13/1945,NA,531,A,1945,10,13
USGS,2087500,10/14/1945,NA,531,A,1945,10,14
USGS,2087500,10/15/1945,NA,525,A,1945,10,15
USGS,2087500,10/16/1945,NA,520,A,1945,10,16
USGS,2087500,10/17/1945,NA,553,A,1945,10,17
USGS,2087500,10/18/1945,NA,525,A,1945,10,18
USGS,2087500,10/19/1945,NA,493,A,1945,10,19
USGS,2087500,10/20/1945,NA,482,A,1945,10,20
USGS,2087500,10/21/1945,NA,477,A,1945,10,21
USGS,2087500,10/22/1945,NA,441,A,1945,10,22
USGS,2087500,10/23/1945,NA,446,A,1945,10,23
USGS,2087500,10/24/1945,NA,542,A,1945,10,24
USGS,2087500,10/25/1945,NA,559,A,1945,10,25
USGS,2087500,10/26/1945,NA,643,A,1945,10,26
USGS,2087500,10/27/1945,NA,559,A,1945,10,27
USGS,2087500,10/28/1945,NA,498,A,1945,10,28
USGS,2087500,10/29/1945,NA,441,A,1945,10,29
USGS,2087500,10/30/1945,NA,416,A,1945,10,30
USGS,2087500,10/31/1945,NA,446,A,1945,10,31
USGS,2087500,11/1/1945,NA,451,A,1945,11,1
USGS,2087500,11/2/1945,NA,451,A,1945,11,2
USGS,2087500,11/3/1945,NA,446,A,1945,11,3
USGS,2087500,11/4/1945,NA,582,A,1945,11,4
USGS,2087500,11/5/1945,NA,618,A,1945,11,5
USGS,2087500,11/6/1945,NA,548,A,1945,11,6
USGS,2087500,11/7/1945,NA,514,A,1945,11,7
USGS,2087500,11/8/1945,NA,493,A,1945,11,8
USGS,2087500,11/9/1945,NA,477,A,1945,11,9
USGS,2087500,11/10/1945,NA,467,A,1945,11,10
USGS,2087500,11/11/1945,NA,446,A,1945,11,11
USGS,2087500,11/12/1945,NA,416,A,1945,11,12
USGS,2087500,11/13/1945,NA,426,A,1945,11,13
USGS,2087500,11/14/1945,NA,462,A,1945,11,14
USGS,2087500,11/15/1945,NA,536,A,1945,11,15
USGS,2087500,11/16/1945,NA,536,A,1945,11,16
USGS,2087500,11/17/1945,NA,548,A,1945,11,17
USGS,2087500,11/18/1945,NA,514,A,1945,11,18
USGS,2087500,11/19/1945,NA,472,A,1945,11,19
